ID,X_mm,Y_mm,Intensity,Classification
32fab781-5a7e-4595-9bf3-b3b56c6191bb,-7.6,2.4,0.3673,destructive
eb7d4ad0-dae5-4a4b-b43c-452dc4ef77c6,-6.8,2.4,0.3631,destructive
9d9d7541-52c7-47d9-a5f0-26594a807aab,-6.6,2.4,0.8301,destructive
8b8b4f56-3fea-43b0-9cfa-675a9b1b3419,-6.4,2.4,0.9256,destructive
adf89f27-446f-4466-a333-b2be7e2e3855,-6.2,2.4,0.5838,destructive
a1f6854e-7643-44fb-902c-5493b9fd1fde,-4.4,2.4,0.4326,destructive
3c0339af-5fb8-4e69-9dec-0ae1fc2ecaf5,-4.2,2.4,0.7844,destructive
1f46e640-29ca-4562-bd96-5f946c100a39,-4,2.4,0.8036,destructive
6ac3c3df-6e88-4af5-9dca-c41ce3709e61,-3.8,2.4,0.4537,destructive
b116cba8-ee57-489c-acdc-cccf60674437,-2.4,2.4,0.3985,constructive
fd69fcc8-7250-4884-80c1-1c89d7f0fd36,-2.2,2.4,0.4695,constructive
8e6d06c2-f4ae-48ab-8b13-922bd46fa9fb,-2,2.4,0.3014,constructive
4325368c-d009-495f-bb70-7a99daf66387,-1.2,2.4,0.303,constructive
97c8bc9b-b404-4049-9c06-a1951ae51432,-1,2.4,0.7275,constructive
e8847363-9932-417f-ba38-92b9d36c56c3,-0.8,2.4,0.9167,constructive
778b691b-6c5a-411b-96c4-20b842d9ece9,-0.6,2.4,0.7298,constructive
92e88d94-eb5d-415d-a747-e8a331c77e6e,0,2.4,0.4127,destructive
bf99d78b-f5dc-41be-a48a-c247ac77d359,0.6,2.4,0.7298,constructive
a9f786fc-d5f2-4194-ae62-a0ced661d2d6,0.8,2.4,0.9167,constructive
487b044f-492e-4dd2-ae4b-7a0dc5c9b312,1,2.4,0.7275,constructive
f70cd326-8f6b-413c-a2b1-9089b53992de,1.2,2.4,0.303,constructive
79b6cda3-49c3-4705-8a88-d669e82817d4,2,2.4,0.3014,constructive
aabf339d-2a3e-42f5-9617-885f2c65440d,2.2,2.4,0.4695,constructive
1ea0e619-fc87-404c-b439-6f17512bd846,2.4,2.4,0.3985,constructive
9e2a84ed-3a8e-4d19-bfe4-4c28cf4e1a14,3.8,2.4,0.4537,destructive
7d5e0060-5760-4eab-bad0-b7aaacb53d6e,4,2.4,0.8036,destructive
aa1a7b1b-3f16-4429-9ff9-d3d05a59b7fd,4.2,2.4,0.7844,destructive
d38df3b5-44d8-4c45-b23f-b493ad3f64b2,4.4,2.4,0.4326,destructive
25b0e301-9d73-46fa-ad23-f87c494f4989,6.2,2.4,0.5838,destructive
003f65f1-8cee-4cae-a8cf-048034ce2f1f,6.4,2.4,0.9256,destructive
48379e92-f24e-4e52-a551-89a956b4389c,6.6,2.4,0.8301,destructive
d8d42af6-2df7-47af-b686-ac9fc6037385,6.8,2.4,0.3631,destructive
979e5800-94e0-46f2-a904-3084e0a29486,7.6,2.4,0.3673,destructive
2ae1c326-e4de-420e-b981-e32e82c3b5f1,7.8,2.4,0.3521,destructive
c17ed928-3533-4cb0-b8d0-aebf05ff4e22,9,2.4,0.5576,constructive
36fc2312-82f2-4860-b7bc-2febb9d95c30,9.2,2.4,0.9132,constructive
1e583262-07c0-4307-9ad4-dd9b3165cb9b,9.4,2.4,0.6887,constructive
3ec7ad04-2842-47e8-bd17-e64322fd0658,9.8,2.4,0.7257,destructive
3f2a3cfa-2557-486d-a1a1-2acfce299f67,10,2.4,0.8419,destructive
282d2850-6e18-482f-b65b-c79c492a8278,-10,2.6,0.7897,destructive
0eb0785a-9ec5-45c6-a830-36eac823fea7,-9.8,2.6,0.6275,destructive
65321ccf-157f-40e4-ae0e-f07a2eead932,-9.4,2.6,0.673,constructive
134c3d16-4e48-42c6-b84b-5a82fcff8b91,-9.2,2.6,0.8124,constructive
c9a0678a-48b8-425b-b047-95f9cdd6f8aa,-9,2.6,0.3873,constructive
adffcaa0-ab9f-41a0-aaf6-cd888fcd0eff,-8.6,2.6,0.3146,destructive
b9c365ad-8e5b-461a-8387-c3e5672627e2,-8,2.6,0.3051,constructive
f75c2c99-c9a7-45de-87af-e0bd4bc36c0b,-6.8,2.6,0.5099,destructive
885c091c-009d-4297-8841-78fdb7269900,-6.6,2.6,0.8521,destructive
61f5a5b1-768e-4a3d-90e6-27f095b0c7c7,-6.4,2.6,0.8614,destructive
1c64196b-bbab-4426-a89a-73a113091d9a,-6.2,2.6,0.4568,destructive
ef62a0b1-f23b-4593-b1b9-57a883c921f4,-5.2,2.6,0.5106,destructive
f3e2aa8c-c95c-4bfe-872f-cf91803cb6aa,-5,2.6,0.4356,destructive
21b2dfdb-0574-40a3-86b8-aefe00d769bb,-4.4,2.6,0.4395,destructive
a74adcb2-f444-41b4-8ac5-8e2759947249,-4.2,2.6,0.6672,destructive
4e44fc2b-8e64-41ee-aa53-3411c5974f81,-4,2.6,0.6201,destructive
c1a28c19-78fd-4029-a172-769181be4545,-3.6,2.6,0.3373,constructive
eb511ade-9818-4fba-b80a-7a29b6ae4a3f,-3.4,2.6,0.7076,constructive
f16ebb18-239b-418c-9ea5-e90da5c1d0c1,-3.2,2.6,0.721,constructive
977cf67b-b8ec-4678-9f1c-80e5c20d2970,-3,2.6,0.4769,constructive
6db65f62-5242-423f-b69c-2419e1e5575b,-2.2,2.6,0.3367,constructive
079ef289-c3fb-49d4-bf0a-925fbd7ec8f9,-1,2.6,0.3895,constructive
f04e0026-29c3-4389-8d12-43038f6e7c55,-0.8,2.6,0.5351,constructive
3b46187f-ca20-4e81-9e48-634365b3c059,-0.6,2.6,0.3675,constructive
e495fb7c-7511-4161-87e6-a416c72a9ad6,-0.2,2.6,0.4706,destructive
bd220098-fd95-482b-8577-da041f4dd3bf,0,2.6,0.6482,destructive
afc2994e-f3b6-41f5-a12b-f15485aaf166,0.2,2.6,0.4706,destructive
de4e0ff6-4d4a-428b-b4ea-b92c09ad57e3,0.6,2.6,0.3675,constructive
119fb606-e65a-48fc-93c8-26e32fd72e9f,0.8,2.6,0.5351,constructive
13ae88d8-75b6-4bf3-a8e1-dab0dd10e925,1,2.6,0.3895,constructive
fe008a90-e24e-4c5e-8ea7-5c15ce44d2d1,2.2,2.6,0.3367,constructive
aaa40736-7d8d-4cf2-8a70-8379b2ea465a,3,2.6,0.4769,constructive
93a0655d-88b1-42e6-972b-84eb0204f921,3.2,2.6,0.721,constructive
ad990ce2-c904-42cd-a520-13d083dbe94a,3.4,2.6,0.7076,constructive
f64d7617-c634-4434-a4c3-eb460cf30a2f,3.6,2.6,0.3373,constructive
b3894e73-4966-4384-a1bb-4182db4f2c9a,4,2.6,0.6201,destructive
8d0e1388-b4fd-49a3-9bc9-13ef08de6169,4.2,2.6,0.6672,destructive
4e097408-25b3-4ec0-8e07-123f056b1b48,4.4,2.6,0.4395,destructive
f4b353cd-54c1-43b8-aab1-a949fcbbb3a8,5,2.6,0.4356,destructive
e22bba0c-6736-4833-9c20-f4b1d54bff99,5.2,2.6,0.5106,destructive
39454394-3c7f-4ee2-947d-386c7aed9669,6.2,2.6,0.4568,destructive
456da227-ad47-48ad-89b9-15125409d095,6.4,2.6,0.8614,destructive
21a6487a-64e8-4810-8c23-0ad1888b697c,6.6,2.6,0.8521,destructive
36610af3-87a8-452f-bade-949bba42ea14,6.8,2.6,0.5099,destructive
d7313166-767a-4c1a-ac04-ce27347d4a85,8,2.6,0.3051,constructive
51c1090a-7965-4cf9-9eb3-e2bc8244a51e,8.6,2.6,0.3146,destructive
04e1919d-dce5-4676-83ea-7d22f94b3a0e,9,2.6,0.3873,constructive
64e07a56-90a4-4d4e-8fd1-cd928e2a8c44,9.2,2.6,0.8124,constructive
35f53443-36d2-4c0f-a27c-b41813dc4bb3,9.4,2.6,0.673,constructive
347e11c0-0708-4ee3-aec2-4c6ffbb2ddf5,9.8,2.6,0.6275,destructive
4b6c079f-684e-4af5-bf9d-4e0896b79a07,10,2.6,0.7897,destructive
fd6d330b-6417-42ff-883a-63c396f0549c,-10,2.8,0.5268,destructive
bbbc68cd-e19b-4b31-9b28-c8b8af8a63c7,-9.8,2.8,0.458,destructive
35671b7b-230b-4447-b104-7368eb399e36,-9.4,2.8,0.4285,constructive
9d7460c2-30c7-47a6-a19d-278b66c7f728,-9.2,2.8,0.4992,constructive
619b6567-d76a-42f4-b49c-fc7c7c718fcb,-8.2,2.8,0.6515,constructive
5c39c9ac-ec71-4613-a968-71d7e4155d2b,-8,2.8,0.6849,constructive
82ef6630-7b7e-4d6a-b741-501ef04dfbe2,-7.4,2.8,0.4505,destructive
1feb7d57-b0fb-439f-9ff5-1e5369e56a3f,-7.2,2.8,0.3657,destructive
70a93ced-be6a-4296-b860-79bbd395507c,-6.8,2.8,0.3693,destructive
b2f4f13d-1c95-4252-8752-e33d083e06db,-6.6,2.8,0.569,destructive
972eed2e-72be-475d-aaba-7d459fc07b15,-6.4,2.8,0.574,destructive
4ba50a2b-1ecf-468e-b678-b6e7bff259f2,-5.8,2.8,0.3162,constructive
0277d9e0-a856-4eb9-b8e7-22c31ce9607c,-5.4,2.8,0.4532,destructive
8bdd90ca-6bd8-4ece-b89a-12e55a732264,-5.2,2.8,0.7734,destructive
2919ebf0-8283-4380-9b51-39bc8151c8f0,-5,2.8,0.7093,destructive
bca31598-12bd-43dd-afb5-9694eac6cd83,-4.8,2.8,0.3948,destructive
c70c1700-6084-4b6e-9ee1-9b62126d1da3,-3.6,2.8,0.6332,constructive
e65db7a0-1668-4c94-9134-10c8071d45f7,-3.4,2.8,0.9634,constructive
1a1933af-7d67-418c-b547-0b8cf4022aec,-3.2,2.8,0.9175,constructive
a88d1977-a864-4508-a4f3-908e4af6b531,-3,2.8,0.5437,constructive
39e2df27-45b7-447a-a23b-e15963dfa220,-1.4,2.8,0.3476,destructive
2e8bc717-7b80-44c1-b50a-d38f3d979616,-0.4,2.8,0.3069,destructive
afff7345-4b0f-44b0-9edf-b6052c91a37f,-0.2,2.8,0.6174,destructive
f30b8ccf-59ff-4b0f-944f-0b2f7fe47e7d,0,2.8,0.7495,destructive
88fc13fd-0396-4e59-bd08-3a6fb6b11038,0.2,2.8,0.6174,destructive
9269b6d0-7e0a-4636-be98-aacd6c98f907,0.4,2.8,0.3069,destructive
76591578-48b3-42cb-8861-ac38ba2e0dc1,1.4,2.8,0.3476,destructive
e7418ca7-cccd-43c6-829e-540843770828,3,2.8,0.5437,constructive
e43786a6-98cd-4d9d-9c6a-9f8fc7a0c88a,3.2,2.8,0.9175,constructive
73aa3c83-bcd5-404e-8c97-37696e6d0099,3.4,2.8,0.9634,constructive
5e74d97a-6032-4d7f-8129-d6211f2ba6b2,3.6,2.8,0.6332,constructive
aa2f68a9-b140-498f-b163-29b79ebfafa1,4.8,2.8,0.3948,destructive
f8e40e50-0489-408a-9d43-1fbfd575bf3d,5,2.8,0.7093,destructive
33e756a3-7506-401f-89cc-c41305513ebb,5.2,2.8,0.7734,destructive
92694798-e975-4c02-a60a-c4c25434dd5f,5.4,2.8,0.4532,destructive
5e0a1774-aa49-446f-8be7-d2950eccb38d,5.8,2.8,0.3162,constructive
48d4f429-092f-4b19-a6a0-3a4604b66bdd,6.4,2.8,0.574,destructive
9aa2656c-c199-4728-8172-9f60af76a2da,6.6,2.8,0.569,destructive
25c987e8-1835-45b8-9a2d-e32af5edf772,6.8,2.8,0.3693,destructive
ea3b606d-fbd0-41b2-a2b1-700138c3161a,7.2,2.8,0.3657,destructive
ec9f5ca3-dc1d-49fc-825c-f6b7fca9ce94,7.4,2.8,0.4505,destructive
e0d94097-afd2-4762-a7b6-5970f57fe253,8,2.8,0.6849,constructive
201ae9b2-06b2-4d25-ab49-cc1f2b2cfce4,8.2,2.8,0.6515,constructive
63930ffb-54e3-4c2d-87c5-45af4ce09663,9.2,2.8,0.4992,constructive
470560ba-2252-4cde-9bc1-191e72d1362a,9.4,2.8,0.4285,constructive
ce27db2d-9597-40ef-94f7-ad23155973c0,9.8,2.8,0.458,destructive
68f3a853-a75e-49f6-9b05-a79f876083dc,10,2.8,0.5268,destructive
2ca4a23b-f48c-46ea-86a0-0af630755c8d,-9.8,3,0.3301,destructive
316a468b-ecd8-48c7-b6f1-abd945ee0a2b,-8.4,3,0.4244,constructive
48a58b20-f9e6-4e9a-9900-7e37f98be368,-8.2,3,0.8719,constructive
c7737e0b-1ac7-4371-921d-8574fccafc16,-8,3,0.8422,constructive
42773d69-c6c0-4589-a279-f38bce191a9f,-7.8,3,0.3089,constructive
d0e22708-9129-47bb-9fe9-c85c3f1642dc,-7.6,3,0.3158,destructive
61ea569a-9539-4d99-bc25-3fc82ce6c448,-7.4,3,0.577,destructive
