ID,X_mm,Y_mm,Intensity,Classification
dbc9507f-2a5d-426e-be25-7e32404ef3ae,-5.4,3,0.7441,constructive
f3e62d86-f0d0-43cc-9cff-868a97e7e1c1,-5.2,3,0.6233,constructive
7b2f523a-efdc-4e89-80d0-039454c25928,-4.8,3,0.3317,destructive
b4208e1d-1090-461e-b2de-ed7e1f9b7c61,-4.2,3,0.3264,constructive
b6ad9287-c379-4a55-88a5-df2d3c82bf74,-3.2,3,0.3005,constructive
a615e76e-14a8-41ba-9398-a48c6f50854a,-2.2,3,0.3237,constructive
7d2170c2-cd8c-4884-bb04-c760c8e103ef,-2,3,0.3306,constructive
82a61f1d-60ad-4ffa-b65c-0c336a9c12e9,-1.6,3,0.6941,destructive
dd53c0ff-b255-4235-929b-1667f1072410,-1.4,3,0.9912,destructive
a64e5d7b-2a76-49d6-b3fe-dc187d332f56,-1.2,3,0.7734,destructive
c70754b9-902d-4e9c-953a-a00b5f73e2c4,-0.2,3,0.6282,destructive
647cc9ec-80c5-41e1-8465-e9c0d54a152b,0,3,0.8401,destructive
5b03c9fe-4388-4ac8-bd80-c316bc95e985,0.2,3,0.6282,destructive
800dde9f-7753-49bd-9ba1-023fd17a35ac,1.2,3,0.7734,destructive
87287200-fc13-4cbe-a785-f4adc824736f,1.4,3,0.9912,destructive
ee1d95c5-9a6f-4079-93f6-5b2c2c794bd0,1.6,3,0.6941,destructive
871b4822-9d85-417b-bfcd-b1c02772134f,2,3,0.3306,constructive
d07b3e03-69ae-416e-8d04-bf358758c659,2.2,3,0.3237,constructive
9c1fdaed-23f9-43fe-a053-0a6f108f484b,3.2,3,0.3005,constructive
103207ab-1573-486c-b219-a6b096c3e4f0,4.2,3,0.3264,constructive
ccec4b38-c254-4fd5-bd22-a47bc09e046a,4.8,3,0.3317,destructive
8db25f13-6874-4f59-9c9c-ed909659a819,5.2,3,0.6233,constructive
42359a13-532d-4bb5-be85-34f769c93ed6,5.4,3,0.7441,constructive
1bcb44d2-d917-4055-bfff-ce0d6d505502,5.6,3,0.4893,constructive
b3692c3f-7042-4ce1-a1a3-f414098d3b64,5.8,3,0.3116,constructive
c0cbc9f5-e2ec-49ca-b10a-c77b887f68e6,6,3,0.4444,constructive
